eventID,parentEventID,habitat,decimalLatitude,decimalLongitude,minimumElevationInMeters,samplingProtocol,sampleSizeValue,sampleSizeUnit,eventDate,country,countryCode,stateProvince,municipality,locality,geodeticDatum,coordinateUncertaintyInMeters,coordinatePrecision
BogFungi_Plot_209_091,BogFungi_Plot_209,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89189,68.67891,31,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_210_091,BogFungi_Plot_210,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89190,68.67884,31,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_211_091,BogFungi_Plot_211,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89190,68.67884,31,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_212_091,BogFungi_Plot_212,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89189,68.67875,31,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_213_091,BogFungi_Plot_213,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89186,68.67871,31,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_214_091,BogFungi_Plot_214,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89184,68.67865,31,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_215_091,BogFungi_Plot_215,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89184,68.67860,31,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_216_091,BogFungi_Plot_216,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89184,68.67854,31,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_217_091,BogFungi_Plot_217,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89184,68.67865,31,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_218_091,BogFungi_Plot_218,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89183,68.67867,31,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_219_091,BogFungi_Plot_219,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89194,68.67872,30,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_220_091,BogFungi_Plot_220,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89196,68.67861,31,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_221_091,BogFungi_Plot_221,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89197,68.67853,31,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_222_091,BogFungi_Plot_222,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89199,68.67845,31,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_223_091,BogFungi_Plot_223,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89202,68.67835,30,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_224_091,BogFungi_Plot_224,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89204,68.67826,30,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_225_091,BogFungi_Plot_225,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89205,68.67822,30,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_226_091,BogFungi_Plot_226,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89206,68.67813,31,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_227_091,BogFungi_Plot_227,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89207,68.67807,30,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_228_091,BogFungi_Plot_228,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89210,68.67784,30,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_229_091,BogFungi_Plot_229,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89211,68.67779,30,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_230_091,BogFungi_Plot_230,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89212,68.67775,30,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_231_091,BogFungi_Plot_231,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89214,68.67766,31,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_232_091,BogFungi_Plot_232,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89215,68.67759,31,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_233_091,BogFungi_Plot_233,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89217,68.67754,30,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_234_091,BogFungi_Plot_234,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89219,68.67743,30,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_235_091,BogFungi_Plot_235,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89222,68.67736,30,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_236_091,BogFungi_Plot_236,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89224,68.67728,31,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_237_091,BogFungi_Plot_237,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89228,68.67716,31,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_238_091,BogFungi_Plot_238,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89227,68.67710,30,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_239_091,BogFungi_Plot_239,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89208,68.67748,31,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_240_091,BogFungi_Plot_240,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89205,68.67742,31,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_241_091,BogFungi_Plot_241,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89201,68.67734,30,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_242_091,BogFungi_Plot_242,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89197,68.67727,31,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_243_091,BogFungi_Plot_243,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89194,68.67722,31,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_244_091,BogFungi_Plot_244,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89191,68.67716,31,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_245_091,BogFungi_Plot_245,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89187,68.67708,30,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_246_091,BogFungi_Plot_246,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89183,68.67703,30,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_247_091,BogFungi_Plot_247,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89180,68.67699,31,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_248_091,BogFungi_Plot_248,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89177,68.67694,30,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_249_091,BogFungi_Plot_249,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89174,68.67687,30,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_250_091,BogFungi_Plot_250,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89171,68.67688,30,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_251_091,BogFungi_Plot_251,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89169,68.67684,30,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_252_091,BogFungi_Plot_252,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89167,68.67678,30,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_253_091,BogFungi_Plot_253,Graminoid-Sphagnum community of waterlogged lawns of raised bog.,60.89163,68.67672,30,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_254_091,BogFungi_Plot_254,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89158,68.67676,31,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_255_091,BogFungi_Plot_255,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89155,68.67686,31,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_256_091,BogFungi_Plot_256,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89152,68.67700,31,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_257_091,BogFungi_Plot_257,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89160,68.67668,31,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_258_091,BogFungi_Plot_258,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89158,68.67660,31,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_259_091,BogFungi_Plot_259,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89163,68.67657,31,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_260_091,BogFungi_Plot_260,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89165,68.67655,31,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_261_091,BogFungi_Plot_261,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89156,68.67661,31,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_262_091,BogFungi_Plot_262,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89152,68.67657,31,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
BogFungi_Plot_263_091,BogFungi_Plot_263,"Raised bog community with Pinus sylvestris, dwarfshrubs and dominating S. fuscum.",60.89147,68.67651,31,Plot-based fruitbodies count,5,square metre,2022-07-11,Russia,RU,Khanty-Mansiyskiy Avtonomnyy Okrug-Yugra,Khanty-Mansiysk,"Mukhrino Field Station of Yugra State University, 30 km to the SW from Khanty-Mansiysk",WGS84,3,0.00001
