basisOfRecord,occurrenceID,eventID,chrono,plot,species,count,organismQuantityType,kingdom
HumanObservation,BogFungi_2689,BogFungi_Plot_146_026,026,146,Sphagnurus paluster,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_2690,BogFungi_Plot_146_027,027,146,Cortinarius aurantiobasis/cinnamomeus/davemallochii,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_2691,BogFungi_Plot_146_027,027,146,Cortinarius tenuifulvescens,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_2692,BogFungi_Plot_146_027,027,146,Galerina allospora/sp/sp2,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2693,BogFungi_Plot_146_028,028,146,Cortinarius aurantiobasis/cinnamomeus/davemallochii,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2694,BogFungi_Plot_146_028,028,146,Galerina calyptrata s.l.,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2695,BogFungi_Plot_146_036,036,146,Cortinarius aurantiobasis/cinnamomeus/davemallochii,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_2696,BogFungi_Plot_146_037,037,146,Cortinarius aurantiobasis/cinnamomeus/davemallochii,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_2697,BogFungi_Plot_146_039,039,146,Cortinarius aurantiobasis/cinnamomeus/davemallochii,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2698,BogFungi_Plot_146_039,039,146,Galerina calyptrata s.l.,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2699,BogFungi_Plot_146_040,040,146,Cortinarius sphagnoravus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2700,BogFungi_Plot_146_040,040,146,Cortinarius aurantiobasis/cinnamomeus/davemallochii,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2701,BogFungi_Plot_146_041,041,146,Cortinarius sphagnoravus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2702,BogFungi_Plot_146_041,041,146,Hypholoma elongatum,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_2703,BogFungi_Plot_146_042,042,146,Cortinarius sphagnoravus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2704,BogFungi_Plot_146_042,042,146,Galerina calyptrata s.l.,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_2705,BogFungi_Plot_146_043,043,146,Cortinarius tenuifulvescens,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2706,BogFungi_Plot_146_044,044,146,Cortinarius armeniacus/kauffmanianus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2707,BogFungi_Plot_146_044,044,146,Cortinarius tenuifulvescens,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2708,BogFungi_Plot_146_048,048,146,Sphagnurus paluster,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2709,BogFungi_Plot_146_051,051,146,Galerina calyptrata s.l.,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2710,BogFungi_Plot_146_054,054,146,Cortinarius armeniacus/kauffmanianus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2711,BogFungi_Plot_146_054,054,146,Galerina calyptrata s.l.,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2712,BogFungi_Plot_146_054,054,146,Sphagnurus paluster,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2713,BogFungi_Plot_146_062,062,146,Cortinarius sp1/sp3,4,number of fruitbodies,Fungi
HumanObservation,BogFungi_2714,BogFungi_Plot_146_062,062,146,Cortinarius aurantiobasis/cinnamomeus/davemallochii,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2715,BogFungi_Plot_146_063,063,146,Cortinarius armeniacus/kauffmanianus,4,number of fruitbodies,Fungi
HumanObservation,BogFungi_2716,BogFungi_Plot_146_063,063,146,Cortinarius sphagnoravus,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_2717,BogFungi_Plot_146_063,063,146,Cortinarius aurantiobasis/cinnamomeus/davemallochii,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_2718,BogFungi_Plot_146_063,063,146,Cortinarius aurantiobasis/cinnamomeus/davemallochii,6,number of fruitbodies,Fungi
HumanObservation,BogFungi_2719,BogFungi_Plot_146_063,063,146,Galerina calyptrata s.l.,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_2720,BogFungi_Plot_147_003,003,147,Sphagnurus paluster,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2721,BogFungi_Plot_147_004,004,147,Arrhenia gerardiana,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2722,BogFungi_Plot_147_008,008,147,Gymnopus androsaceus,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_2723,BogFungi_Plot_147_009,009,147,Collybia cirrhata,5,number of fruitbodies,Fungi
HumanObservation,BogFungi_2725,BogFungi_Plot_147_010,010,147,Cortinarius aurantiobasis/cinnamomeus/davemallochii,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2726,BogFungi_Plot_147_010,010,147,Cortinarius tenuifulvescens,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2727,BogFungi_Plot_147_010,010,147,Galerina allospora/sp/sp2,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2728,BogFungi_Plot_147_010,010,147,Gymnopus junquilleus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2729,BogFungi_Plot_147_012,012,147,Sphagnurus paluster,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2730,BogFungi_Plot_147_013,013,147,Cortinarius tenuifulvescens,5,number of fruitbodies,Fungi
HumanObservation,BogFungi_2732,BogFungi_Plot_147_023,023,147,Galerina allospora/sp/sp2,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2734,BogFungi_Plot_147_025,025,147,Cortinarius bataillei,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2735,BogFungi_Plot_147_025,025,147,Cortinarius armeniacus/kauffmanianus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2736,BogFungi_Plot_147_025,025,147,Cortinarius tenuifulvescens,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2737,BogFungi_Plot_147_026,026,147,Cortinarius aurantiobasis/cinnamomeus/davemallochii,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_2738,BogFungi_Plot_147_026,026,147,Galerina allospora/sp/sp2,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_2739,BogFungi_Plot_147_027,027,147,Cortinarius armeniacus/kauffmanianus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2740,BogFungi_Plot_147_027,027,147,Cortinarius sphagnoravus,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_2741,BogFungi_Plot_147_036,036,147,Sphagnurus paluster,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_2742,BogFungi_Plot_147_040,040,147,Cortinarius aurantiobasis/cinnamomeus/davemallochii,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_2743,BogFungi_Plot_147_041,041,147,Galerina sphagnicola,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2744,BogFungi_Plot_147_042,042,147,Cortinarius aurantiobasis/cinnamomeus/davemallochii,5,number of fruitbodies,Fungi
HumanObservation,BogFungi_2745,BogFungi_Plot_147_042,042,147,Galerina calyptrata s.l.,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2746,BogFungi_Plot_147_043,043,147,Cortinarius armeniacus/kauffmanianus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2747,BogFungi_Plot_147_043,043,147,Cortinarius aurantiobasis/cinnamomeus/davemallochii,4,number of fruitbodies,Fungi
HumanObservation,BogFungi_2748,BogFungi_Plot_147_054,054,147,Bogbodia uda,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2749,BogFungi_Plot_147_054,054,147,Cortinarius aurantiobasis/cinnamomeus/davemallochii,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_2750,BogFungi_Plot_147_057,057,147,Sphagnurus paluster,5,number of fruitbodies,Fungi
HumanObservation,BogFungi_2751,BogFungi_Plot_147_062,062,147,Cortinarius aurantiobasis/cinnamomeus/davemallochii,5,number of fruitbodies,Fungi
HumanObservation,BogFungi_2752,BogFungi_Plot_147_063,063,147,Cortinarius aurantiobasis/cinnamomeus/davemallochii,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_2753,BogFungi_Plot_147_063,063,147,Galerina calyptrata s.l.,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2754,BogFungi_Plot_147_063,063,147,Galerina allospora/sp/sp2,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2755,BogFungi_Plot_148_008,008,148,Galerina calyptrata s.l.,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2756,BogFungi_Plot_148_010,010,148,Cortinarius aurantiobasis/cinnamomeus/davemallochii,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_2757,BogFungi_Plot_148_011,011,148,Cortinarius armeniacus/kauffmanianus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2758,BogFungi_Plot_148_012,012,148,Cortinarius collinitus,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_2759,BogFungi_Plot_148_012,012,148,Galerina calyptrata s.l.,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2760,BogFungi_Plot_148_014,014,148,Cortinarius aurantiobasis/cinnamomeus/davemallochii,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2761,BogFungi_Plot_148_016,016,148,Gymnopus androsaceus,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_2763,BogFungi_Plot_148_021,021,148,Galerina tibiicystis,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2764,BogFungi_Plot_148_026,026,148,Cortinarius tenuifulvescens,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2765,BogFungi_Plot_148_027,027,148,Cortinarius sphagnoravus,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_2766,BogFungi_Plot_148_027,027,148,Cortinarius aurantiobasis/cinnamomeus/davemallochii,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2767,BogFungi_Plot_148_036,036,148,Cortinarius aurantiobasis/cinnamomeus/davemallochii,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_2768,BogFungi_Plot_148_037,037,148,Lactarius musteus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2769,BogFungi_Plot_148_039,039,148,Galerina tibiicystis,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2770,BogFungi_Plot_148_040,040,148,Cortinarius aurantiobasis/cinnamomeus/davemallochii,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_2771,BogFungi_Plot_148_042,042,148,Cortinarius aurantiobasis/cinnamomeus/davemallochii,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2772,BogFungi_Plot_148_042,042,148,Galerina allospora/sp/sp2,5,number of fruitbodies,Fungi
HumanObservation,BogFungi_2773,BogFungi_Plot_148_043,043,148,Cortinarius aurantiobasis/cinnamomeus/davemallochii,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_2774,BogFungi_Plot_148_043,043,148,Galerina calyptrata s.l.,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_2775,BogFungi_Plot_148_044,044,148,Cortinarius aurantiobasis/cinnamomeus/davemallochii,5,number of fruitbodies,Fungi
HumanObservation,BogFungi_2776,BogFungi_Plot_148_047,047,148,Arrhenia gerardiana,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2777,BogFungi_Plot_148_051,051,148,Arrhenia gerardiana,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2778,BogFungi_Plot_148_054,054,148,Cortinarius,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2779,BogFungi_Plot_148_054,054,148,Cortinarius aurantiobasis/cinnamomeus/davemallochii,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_2780,BogFungi_Plot_148_054,054,148,Cortinarius semisanguineus/cruentiphyllus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2781,BogFungi_Plot_148_054,054,148,Galerina allospora/sp/sp2,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_2782,BogFungi_Plot_148_054,054,148,Galerina allospora/sp/sp2,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2783,BogFungi_Plot_148_057,057,148,Sphagnurus paluster,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_2784,BogFungi_Plot_148_059,059,148,Galerina tibiicystis,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2785,BogFungi_Plot_148_062,062,148,Cortinarius armeniacus/kauffmanianus,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_2786,BogFungi_Plot_148_062,062,148,Cortinarius sphagnoravus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2787,BogFungi_Plot_148_062,062,148,Cortinarius aurantiobasis/cinnamomeus/davemallochii,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2788,BogFungi_Plot_148_063,063,148,Cortinarius sphagnoravus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2789,BogFungi_Plot_148_063,063,148,Cortinarius aurantiobasis/cinnamomeus/davemallochii,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2790,BogFungi_Plot_149_005,005,149,Gymnopus androsaceus,5,number of fruitbodies,Fungi
HumanObservation,BogFungi_2791,BogFungi_Plot_149_008,008,149,Galerina calyptrata s.l.,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2792,BogFungi_Plot_149_009,009,149,Galerina calyptrata s.l.,6,number of fruitbodies,Fungi
HumanObservation,BogFungi_2793,BogFungi_Plot_149_009,009,149,Hebeloma incarnatulum,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2794,BogFungi_Plot_149_010,010,149,Hebeloma incarnatulum,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2795,BogFungi_Plot_149_011,011,149,Cortinarius armeniacus/kauffmanianus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2796,BogFungi_Plot_149_012,012,149,Cortinarius armeniacus/kauffmanianus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2797,BogFungi_Plot_149_013,013,149,Hebeloma incarnatulum,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2798,BogFungi_Plot_149_016,016,149,Gymnopus androsaceus,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_2799,BogFungi_Plot_149_021,021,149,Galerina calyptrata s.l.,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_2800,BogFungi_Plot_149_021,021,149,Gymnopus androsaceus,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_2801,BogFungi_Plot_149_023,023,149,Galerina allospora/sp/sp2,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_2802,BogFungi_Plot_149_024,024,149,Lactarius musteus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2803,BogFungi_Plot_149_025,025,149,Galerina calyptrata s.l.,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2804,BogFungi_Plot_149_026,026,149,Arrhenia gerardiana,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2805,BogFungi_Plot_149_026,026,149,Cortinarius aurantiobasis/cinnamomeus/davemallochii,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2806,BogFungi_Plot_149_041,041,149,Galerina tibiicystis,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2807,BogFungi_Plot_149_042,042,149,Cortinarius aurantiobasis/cinnamomeus/davemallochii,4,number of fruitbodies,Fungi
HumanObservation,BogFungi_2808,BogFungi_Plot_149_043,043,149,Cortinarius aurantiobasis/cinnamomeus/davemallochii,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_2809,BogFungi_Plot_149_044,044,149,Mycena concolor,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_2810,BogFungi_Plot_149_054,054,149,Galerina allospora/sp/sp2,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2811,BogFungi_Plot_149_062,062,149,Cortinarius aurantiobasis/cinnamomeus/davemallochii,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_2812,BogFungi_Plot_149_062,062,149,Cortinarius aurantiobasis/cinnamomeus/davemallochii,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_2813,BogFungi_Plot_149_062,062,149,Galerina allospora/sp/sp2,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_2814,BogFungi_Plot_149_062,062,149,Hebeloma incarnatulum,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2815,BogFungi_Plot_149_063,063,149,Cortinarius aurantiobasis/cinnamomeus/davemallochii,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_2816,BogFungi_Plot_149_063,063,149,Galerina allospora/sp/sp2,4,number of fruitbodies,Fungi
HumanObservation,BogFungi_2817,BogFungi_Plot_150_008,008,150,Galerina calyptrata s.l.,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2818,BogFungi_Plot_150_008,008,150,Mycena concolor,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2819,BogFungi_Plot_150_008,008,150,Sphagnomphalia brevibasidiata,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_2820,BogFungi_Plot_150_009,009,150,Galerina calyptrata s.l.,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_2821,BogFungi_Plot_150_010,010,150,Cortinarius armeniacus/kauffmanianus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2822,BogFungi_Plot_150_010,010,150,Mycena concolor,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_2823,BogFungi_Plot_150_011,011,150,Cortinarius armeniacus/kauffmanianus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2824,BogFungi_Plot_150_011,011,150,Cortinarius aurantiobasis/cinnamomeus/davemallochii,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2825,BogFungi_Plot_150_011,011,150,Gymnopus androsaceus,5,number of fruitbodies,Fungi
HumanObservation,BogFungi_2826,BogFungi_Plot_150_012,012,150,Cortinarius armeniacus/kauffmanianus,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_2827,BogFungi_Plot_150_012,012,150,Galerina calyptrata s.l.,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2828,BogFungi_Plot_150_012,012,150,Galerina allospora/sp/sp2,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2829,BogFungi_Plot_150_013,013,150,Galerina calyptrata s.l.,6,number of fruitbodies,Fungi
HumanObservation,BogFungi_2830,BogFungi_Plot_150_013,013,150,Gymnopus androsaceus,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_2831,BogFungi_Plot_150_014,014,150,Galerina calyptrata s.l.,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2832,BogFungi_Plot_150_016,016,150,Gymnopus androsaceus,10,number of fruitbodies,Fungi
HumanObservation,BogFungi_2833,BogFungi_Plot_150_020,020,150,Gymnopus androsaceus,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_2834,BogFungi_Plot_150_021,021,150,Gymnopus androsaceus,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_2835,BogFungi_Plot_150_022,022,150,Galerina calyptrata s.l.,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2836,BogFungi_Plot_150_022,022,150,Sphagnomphalia brevibasidiata,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2837,BogFungi_Plot_150_024,024,150,Galerina calyptrata s.l.,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2838,BogFungi_Plot_150_025,025,150,Cortinarius aurantiobasis/cinnamomeus/davemallochii,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2839,BogFungi_Plot_150_026,026,150,Arrhenia gerardiana,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_2840,BogFungi_Plot_150_026,026,150,Cortinarius armeniacus/kauffmanianus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2841,BogFungi_Plot_150_026,026,150,Cortinarius aurantiobasis/cinnamomeus/davemallochii,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2842,BogFungi_Plot_150_026,026,150,Galerina calyptrata s.l.,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2843,BogFungi_Plot_150_026,026,150,Mycena concolor,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2844,BogFungi_Plot_150_027,027,150,Cortinarius aurantiobasis/cinnamomeus/davemallochii,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_2845,BogFungi_Plot_150_027,027,150,Mycena concolor,10,number of fruitbodies,Fungi
HumanObservation,BogFungi_2846,BogFungi_Plot_150_028,028,150,Galerina allospora/sp/sp2,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2847,BogFungi_Plot_150_038,038,150,Galerina allospora/sp/sp2,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2848,BogFungi_Plot_150_038,038,150,Gymnopus androsaceus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_2849,BogFungi_Plot_150_040,040,150,Galerina sphagnicola,4,number of fruitbodies,Fungi
